userid,Ucredit,Ureview,Web_review,consecutive_usage,Exp_review,assigned _metric,assigned_rating,Product_1,rating_1,product_2,rating_2,product_3,rating_3
060ba368aa0c89036bcd60d2eaf0821d,6.5,4.5,2.5,5,2, serendipity, high,104069,4.745700729,104944,4.61179403,77658,4.424131082
1ac24c5d40258d0fb475b6245f162f8d,5.5,5.5,4.5,4.5,1.5, all, default,6539,4.431700119,89745,4.299906578,106489,4.420999182
8b9e61814ef647f8c5ae98e10850f06f,3.5,4.5,5,4.5,3, popularity, low,112290,4.353481543,104069,4.431442099,100556,4.601852776
da8db4006fe6c67be94f8a614ad1f4c2,5.5,5,5.5,4,2.5, popularity, low,112290,4.353481543,104069,4.431442099,100556,4.601852776
f9603f3aae08b94fe9ef7b63f0d43024,5.5,2.5,4.5,4,2.5, serendipity, high,82143,4.643112528,100553,4.522850186,114028,4.312492764
71682560577748eb0b869b6462112f37,5,5,6,6.5,3, diversity, high,104913,4.11464557,112175,3.99151943,113741,3.929726913
54a8d9bafb14bbc34bd29bb43afd4f9a,5.5,4,4,7,4.5, diversity, medium,1923,5,47099,5,88810,5
03e2da2157f1a7784d4f832c99e445ca,4.5,1.5,1.5,1,1.5, serendipity, low,92535,3.550462812,86345,3.573020494,30749,3.570537704
c623f6851b15b4c186774ea9955589e5,4,3.5,3.5,2.5,2.5, serendipity, low,92535,3.550462812,86345,3.573020494,30749,3.570537704
65aeb1745e7cdf4642109a670b4d6458,6,3.5,7,4.5,4, diversity, medium,4011,4.233372909,4144,4.203033162,48394,4.241485322
6a053797512306a66c59b6cff357cc06,5.5,4,3,5.5,2, diversity, medium,2762,4.514059293,26674,4.270488568,113793,4.259915452
7ffab5e3c024846850f64eb201158056,3.5,4.5,3.5,5.5,1, diversity, medium,2762,4.514059293,26674,4.270488568,113793,4.259915452
58a83486a60dace4c8af7063547a49f4,5,5,4,4,2.5, all, default,2858,4.019395572,111,3.977715155,100553,4.111133884
4d39661a6f14a86294dcb3de363fd611,5.5,5,7,5,4, diversity, low,4993,4.163404394,7153,4.14026911,3996,4.183694234
2eec4f7595ed7e12c5a3bc569201be75,7,4,5,5.5,2, diversity, high,77658,4.045473356,5291,4.018400287,1217,4.016941205
64efa50b45006b598299b36668c8239b,6.5,5,3.5,3.5,5.5, serendipity, low,86781,4.751585861,47491,4.754417164,31364,5.162703078
dcb530d26152e6752fa160a814de746d,5,3.5,3,3,5, popularity, low,65293,3.685402363,99764,3.873628594,86762,4.459184552
912e6694323e3ff866454a3dec7a3191,4.5,5,7,5,3.5, popularity, high,2186,4.29885541,31658,4.219033363,5971,4.305089869
7eff941fb12dfce8f7ee4c2df3ba7c95,1.5,4.5,6,5.5,1.5, all, default,122892,4.836703344,96488,4.793201297,5995,4.527164371
81c003cb981c02b9505b36fd24719f34,5.5,2.5,3,3,1.5, all, default,122892,4.836703344,96488,4.793201297,5995,4.527164371
6e0a23b6ba9f545e9710e84d6abbbbb7,4.5,3.5,5,6,1, diversity, medium,86345,4.154553435,6218,4.12192737,52042,4.258643261
5062e82d9cba84189619eddeabf75b61,4,4,3.5,4.5,4, serendipity, high,112552,4.895488363,113705,5.027913159,103984,4.952803175
ad1eaec7f349e41a8294f4b37819abf4,6,1.5,3,6,3.5, serendipity, high,112552,4.895488363,113705,5.027913159,103984,4.952803175
1589809ad03d8e959aa877fcb4e2d409,4.5,4,4.5,5,5, serendipity, medium,7502,4.137706796,77658,4.086616362,112552,3.93869296
4553b9eb63ff23c392c5387e59499443,5.5,4,3.5,5,3, all, default,858,4.326498026,1221,4.235593886,1193,4.215571467
38c6ad75bb8b9fc638c9b04125c17327,6,2,2.5,3,4, serendipity, low,73881,4.026260988,93840,4.105567845,2905,4.34697669
b72d1cea770268863d0d2d29a1bd5ec7,6,4,3,5,3, serendipity, low,6713,3.720460268,56715,3.685512447,7034,4.030758743
bbb86c7543b10351c5383686af32e343,7,1.5,2,6.5,1, serendipity, high,77658,4.519275667,112852,4.344664975,86377,4.399768861
5f026502b710cc151ee87ae8f87f4b5d,6,6,3,4,3.5, popularity, low,112290,4.337262689,94466,4.43672439,112852,4.355291151
526ca835abe8d4fba1c3df064ce4ff4c,6,5,5,4,2, diversity, low,3030,4.507585221,2019,4.195593729,6016,4.141137741
4ab3349d1049a8fb87c9251949ef151b,6,4,4.5,5,4, popularity, low,26674,4.361432945,60992,4.386506139,107978,4.390957834
71ecdf86e2b14ada2f0818436eec5d08,6,3,5.5,6,3, serendipity, high,112556,3.576469706,117533,3.53568472,114935,3.486487317
0d3c66e7cfdb6eef3fbe49735a9a675d,3.5,5.5,4.5,6,2, all, default,3949,4.517851055,44555,4.548389487,91658,4.593157309
22a90687d75b8a1c3c2728b509f6038c,5,3,4,5.5,4, serendipity, high,108979,4.843966857,107406,4.295676294,93040,4.753053139
232d2f22041afde422287a0028a76213,4,3,3.5,4,6, diversity, medium,60069,4.42516869,112175,4.357292868,93988,4.236434533
f75ca3a770eff0f9ec5cfe7f8958ee95,4,3.5,3.5,4,1.5, popularity, high,2064,4.006127763,8622,4.07844731,5679,3.841652031
b859f082abcb36d7172ee75198a7153d,4,5,5.5,5,4, diversity, medium,7502,4.627709607,6016,4.522922528,118896,4.468143925
3bb6ac2a53ef5952c766c1a3ef4147cc,5.5,3.5,4,3.5,5, popularity, medium,2324,4.084967573,2268,4.8766576,2797,4.179096926
fc53446ee27f8ddd2950eb46f3a69d4c,4,3.5,2.5,6,2.5, all, default,109374,4.164163748,94466,4.102751341,77658,4.02304196
a365eb5c2bc825c8bb833ff0bd3f17c7,5,2.5,5,5.5,3.5, serendipity, high,77658,3.969855655,86377,3.850348849,112290,3.777216501
327856e80e5b3d161fe06de77dae0a75,5,4.5,4.5,3,2, popularity, high,3362,3.915605281,30707,3.833226771,30749,4.196493375
e46267204fe0da35710877834f57a3b4,5,3.5,3,4,3, popularity, low,99764,3.879716055,26674,3.90490902,95604,3.912028954
69d76280e729549e9a473cb1311f66ff,6,4,2,1.5,1, all, default,4973,5.009760245,2329,4.416206392,7361,4.386912464
7022dea54f1bec65ee4e538ffcd84a6a,3.5,3.5,3,4,3, serendipity, low,65188,4.141141494,5782,4.217425264,8228,4.167114595
a88b5a4e66f02d062ab7a48b7cd8c7df,7,5,6.5,7,5.5, diversity, medium,17,4.201933159,3470,4.311064425,1273,4.263690752
c10b484c3f63a9e542c1f16c040c67e0,5.5,3.5,4,5.5,4.5, serendipity, low,1270,3.855848112,1201,3.825442174,6787,3.857531459
46129e09a0c43f1076de43940bdef444,6.5,3,5,3,3, serendipity, low,1270,3.855848112,1201,3.825442174,6787,3.857531459
2e3fd5ac66876b88871475e223e2a886,6,6.5,6,6,6, popularity, high,1267,3.864057527,48780,3.789567913,60069,3.79581138
677e7b5a7940508fd61493b9c9c5e9c6,6,4,6.5,4.5,5, popularity, low,102217,3.890714603,105250,3.986568204,99764,4.01840241
83408379248e8cd55567b94a256112dd,6,5.5,7,7,4.5, diversity, high,127152,4.951033743,26674,4.956696175,131724,4.997568862
6ed2b68d81517c07df7021d48fac54e9,5,4,5,3.5,4.5, popularity, low,113573,4.534165679,107883,4.771486722,111384,4.785201515
76687b29c04a6f0e657ae2577f742d4f,5,4.5,6.5,5,3, diversity, high,58559,4.242184801,7502,4.294167616,86377,4.109744031
318b8b8173dbe08826361d569469d89e,4.5,5,5,4.5,4, popularity, low,99764,4.317267044,108583,4.179841633,108983,4.202447979
3e1c3ef46aaa8b57458d2df424f99f1e,5,4,3,3.5,3, serendipity, high,77658,4.766088262,108583,4.596272057,104944,4.588603141
f3747b8108c7c49cacd81747b7069e7e,5,3.5,4.5,3.5,3, diversity, medium,66934,4.223476257,71838,4.468954348,5995,4.211051635
1b0ea76e8cbb57d3a8810be5c8d476f8,5,3,6,5.5,2, all, default,4973,4.515682182,1221,4.472649144,112552,4.62110751
9272ed3b8dc619b4f9db9e77a99cc8f3,5.5,3,4.5,5,5, serendipity, medium,100553,4.569004391,99764,4.479266689,105250,4.604344146
5235f99bc3f1b24867aa647d389e6e3f,4,1.5,2.5,6,1, serendipity, low,89864,4.483418004,96821,4.593084146,88810,4.475323945
8834c73dd9fafa87e3e0b78a539792af,4,5.5,4,6,4, popularity, medium,2096,3.986736885,1378,3.974301484,3555,4.005813102
2681d2f166d9d5351accab7ca1c6b00c,2,5,5,5.5,1, popularity, medium,2096,3.986736885,1378,3.974301484,3555,4.005813102
8ff1d39a31b8e5be6feb61e517b9b04f,5.5,4,7,4.5,2.5, diversity, low,4011,3.842119602,2542,3.850653926,1213,3.78686945
574c857ea4e6df0d97f75df6a03510a5,4.5,3.5,5.5,5.5,3.5, all, default,94466,4.273227129,71899,4.235998435,71033,4.187078799
17998bc86567f5b606e15df37749eb53,5,6.5,6.5,5.5,6, popularity, medium,96821,4.264676952,106487,4.387420494,102125,4.513142472
78e93072cfe874f20e5bf6ab7b815a7f,7,4,3.5,4.5,4.5, popularity, low,26674,4.176103971,99764,4.293116048,102217,4.29510045
a4e5c4f5afe713f8e8dbd4796c974144,5,3.5,5,4,2, serendipity, high,109487,4.67664016,7502,4.683796763,77658,4.63348153
66a2cd97b33a8c7095a7e97311b1591e,4,7,4.5,5.5,2, diversity, medium,96606,4.506757571,3114,4.470871655,5995,4.469869399
0c0d338aed34e0b42e4d849ffc0e60b1,3.5,4,3,3,3.5, diversity, medium,36363,4.636543348,5418,4.079479014,4995,4.153323707
702c2cb4d90f4bcbeb00a993c4239046,5,4,4,5,4.5, serendipity, high,126084,3.906828474,57044,4.347292153,74438,3.274376358
658af870ba8eacc717950deb275fc837,6,5,5,4.5,2, serendipity, high,126084,3.906828474,57044,4.347292153,74438,3.274376358
cace7b4da14681eb626c2475e5bef741,6,6.5,3.5,4.5,2.5, serendipity, low,2278,3.830813367,353,4.225465148,260,3.63612738
22b161ed7c8e52a16a304bc847122353,6.5,4,7,6,4.5, diversity, medium,4878,3.95235191,1281,3.991862288,27773,4.022354589
e53fcf997ebedccd13b199bbee78592b,5,3.5,4.5,3,2.5, all, default,2019,4.662218052,3462,4.777712078,3307,5
9ba0ccf0a69ae15c85d1b289baa4d494,5,6.5,4,4,2.5, diversity, low,1372,4.307665268,1375,4.270999982,1374,4.393303811
9ba0ccf0a69ae15c85d1b289baa4d494,5,6.5,4,4,2.5, diversity, low,1372,4.307665268,1375,4.270999982,1374,4.393303811
01aedde55cfaf3825b8f1e162fda5225,5.5,4,3,3,1.5, popularity, medium,44555,4.130520993,27773,3.981667705,1945,4.039577732
497b39a8683a53512c8def4efa0caf5a,4.5,2,4.5,4.5,1.5, popularity, high,1945,4.284407743,27773,4.316182655,1884,4.285006215
1ae8bd98b2654b83aff78ab5ef9f48dd,3.5,4,5,3.5,2.5, diversity, high,58559,4.144501938,7502,4.181852577,2324,4.252396609
02e224a227567e5bec151ae71b0b0d35,4,3,5.5,4,2, serendipity, low,4235,4.201203946,48738,4.032772441,55290,4.101718571
11be3af40931ff45392d64a291ddb9ef,5.5,3.5,4,5.5,4, popularity, high,750,4.330149136,919,4.348530603,293,4.357692035
8c4fe00448b5cf2833c438204ebfff8d,3.5,4,3,3.5,3, serendipity, high,77658,3.733954057,86377,3.719092005,104069,3.530579107
70c3300e28e636b10ac748f266ae813b,7,6.5,4.5,5.5,4, popularity, medium,306,4.537061506,1272,4.210166944,475,3.949720578
5e87e52483aa882b74bf8234b6d167cc,5,3.5,4.5,5.5,3.5, diversity, low,1214,4.202481503,1200,4.166071336,2019,4.248131913
bf9cf1035e0fc5a1ea4fb2eddec7ee88,7,5,5.5,2.5,7, all, default,77658,4.312331382,108583,4.253672807,85774,4.144409537
15fa8bb95dc74d072cca7f915f0a528c,4.5,6.5,6,6,2, popularity, low,104879,5.035852788,116797,5.036529696,64716,5.372529404
d890f33e2b71506322bde37f3abafb71,6.5,2.5,5.5,4,2.5, all, default,7502,3.941490791,92259,3.83048169,1207,3.844050985
bd93a6a6fd678f2b2b45e85b36cabfb1,5,3.5,6,5.5,2, popularity, high,4327,4.843836585,76093,4.69508749,71535,4.390305717
f749053333e87cf73f500bc3fdfec450,6,6.5,6.5,6.5,4, popularity, high,4327,4.843836585,76093,4.69508749,71535,4.390305717
93c69e53c4efd6eb44fbb7af48d19136,6.5,4,4.5,5,5.5, diversity, high,6016,4.679778212,109487,3.939162434,7502,3.794164279
2e6437ea97d46ed8303864645acd79d2,6.5,4.5,6.5,4.5,6.5, serendipity, medium,77658,4.300806187,108583,4.199921757,116797,4.152149826
a42e355e83b3c6d06464a082b7242bed,4,4,5,6,2, serendipity, medium,26109,3.851905419,116411,3.731943313,26340,3.666828708
d5dd6d18c1290b53070495a62a8670ec,5.5,3.5,4.5,6,3, serendipity, medium,26109,3.851905419,116411,3.731943313,26340,3.666828708
bce86158a455f637e99ef8a6cab948e1,6.5,3.5,2.5,4,5.5, popularity, medium,129514,4.89825313,64034,4.564613761,106487,4.587347068
f735a214472876a0c68cbb4647f4a6da,6.5,5,3.5,5,3.5, popularity, medium,129514,4.89825313,64034,4.564613761,106487,4.587347068
8b70d9f04a409b47114368b3a0f753c4,5.5,6.5,3.5,4.5,5.5, popularity, low,112175,4.614648314,99813,4.764987754,94466,4.526837424
f7eacf6c01e85a6fa1da6ec7f86b4b37,5,3,3.5,4,2.5, all, default,116797,4.380808234,44555,4.371310184,117533,4.443321506
653ce8c43deb43f929689aa192fd160e,5,4.5,4,6,5, diversity, low,1148,4.131225275,745,4.121064247,908,4.176485842
2a99ca0d9a639ac1be967a3e941f2f74,7,4,2.5,3,7, diversity, high,109487,4.662135114,104841,4.673655911,104944,4.23919033
bba645691bc7e0fd7367213da7bca95f,5,3.5,3,3,5, serendipity, high,108583,4.589138071,77658,4.554862683,122882,4.525797253
af5b26160c51d2185fef4e524b0c1a31,5,3.5,5,5,4, popularity, medium,7063,4.11885229,77455,3.953826089,26131,4.289498235
8fe3abb4d69e09eca5b7ee1eba8c3c28,4.5,2.5,1.5,5.5,2.5, serendipity, low,1900,5,8128,4.947913323,3470,4.909223665
45a7ade9f9db5470a11d877096404dc9,6,2.5,4.5,5,3.5, popularity, low,48530,3.526130211,91947,3.545189475,33610,3.608084622
e1722ca7e910c77340502803541fc516,5.5,5,3,5,4, all, default,60069,4.864548197,68954,4.808049186,6377,4.794887028
8de482e14a2ee5400c11ce8e7ead2ba1,6.5,3,5.5,5.5,3.5, diversity, high,1197,4.590229989,7502,4.333178769,77658,4.28333519
56e06bea8cc11477eb0e5dd2b5804ee6,4,2.5,3.5,7,3, popularity, low,99764,4.113797785,97648,4.133030353,105250,4.230279349
d0310993ced219c9d5f81c0e930d0b5c,7,6,5,6,3.5, diversity, high,6016,4.171364788,77658,4.146111744,2324,4.109153136
391f02411f9fbf8564742db593cadf3f,3.5,6.5,6,7,2.5, popularity, low,94466,4.07019344,92535,4.027558373,86377,4.043864087
fda31855437976e98a09cd75ca25d37c,5,3.5,5,3,4.5, diversity, medium,122882,4.704172331,131724,4.704121856,129514,4.77541847
405dffe332555028ed6b82f3a9845370,6,2.5,5.5,5,4.5, diversity, medium,122882,4.704172331,131724,4.704121856,129514,4.77541847
145404f0367d7fb26eb064b1e7a07685,5,4.5,3,5.5,2.5, popularity, low,105250,4.762430446,99764,4.794998756,102602,4.825019548
06bd71884b7d8fb0e814aa016b6a6d9f,7,4.5,4.5,3,2, popularity, high,953,4.106283925,1233,4.164657558,1207,4.243534666
726975842d6b74479e036a88a7d8064a,5.5,3,2.5,4,4, serendipity, medium,77658,4.0716852,86377,3.952178394,112290,3.879046046
dc62114f0f8277397ff03686faf02d9d,4.5,6,4.5,4.5,4.5, popularity, low,94466,4.133322119,77658,4.226499572,5008,4.161261608
3e3b479076bd0aa885c44cda056f5c70,5,4,3,4,1.5, diversity, high,2324,4.836307981,115617,4.778491734,88125,4.709608555
274c166f636bfe5b05d129f284ab3862,5,4.5,5,6.5,2.5, serendipity, medium,1208,4.156446612,3435,4.273252227,5291,4.225201911
09cdd60b9872b88c8d7e8b655b348bb5,5,4,5,4.5,4.5, diversity, medium,2730,3.346290435,832,3.139216332,1254,3.136181501
e646a41cf0fc231116f31d0a07140bf9,5.5,3.5,6.5,6.5,4.5, serendipity, medium,5014,4.706259893,6979,4.42336969,1610,4.553830088
ceb9999feb045cc6449a0e4aa9ec9d0b,6.5,3,3.5,5.5,4, popularity, low,108583,4.195359821,82143,4.473100093,93040,4.187212612
8a663d7af9fa71406b668901d1924ef3,6,5,5,6,3.5, diversity, low,1252,4.041498432,3435,4.103303208,913,4.035568959
e2db1205361289699738f96463e37971,4,6.5,5,4,5.5, all, default,4973,4.730866138,3996,4.542194043,91658,4.521094406
80b864a34a629aed7c7a1242f9cbeca9,5,2,2.5,3.5,3, diversity, low,1252,4.05197322,3435,4.091423189,923,4.754850518
d8a9d52bc4a210e680b2ddcff4e2ec0c,5,5,4,3,4, serendipity, low,79132,4.008497721,4226,4.026519673,48516,3.961179682
13e6dc83483b272928d613cb69ed9e2a,5,3.5,5.5,6,4.5, popularity, high,1148,3.739851891,1252,3.734660409,1247,3.624017003
0df997a88db577e0b3e38606858346e7,4,5,5,4,3.5, serendipity, high,95311,4.47562101,77658,4.23179154,111235,4.46611531
ec25b6b66b2e49b7e0bb3e74a23a65fa,6,4.5,3.5,6,4.5, diversity, medium,100556,3.946935906,53460,3.951090345,1148,3.771742213
8de3f511c82a1a152ff16a986c2884c3,4.5,5.5,6.5,7,3, diversity, medium,928,4.246922436,84273,4.374119971,6896,4.828807725
cb4ef7257fae75736b689ba8591b7670,6,3.5,5.5,6,4.5, serendipity, low,6987,4.655708871,1193,4.374465596,3365,4.661670107
94db40b32bda57a7c1830184122cb005,5,3.5,4,3.5,1.5, serendipity, medium,112552,4.351918762,114028,4.475815884,103984,4.460827698
930f629e8b7182f0a51582b15ba86160,5,3,4.5,6.5,2.5, popularity, high,86345,3.876718039,3310,3.742698776,2618,3.812222976
92c50cf422ff3aa91114677c489b12f8,6.5,7,6.5,6,5.5, all, default,27773,4.811769088,109487,4.725992839,94466,4.760632237
caa5b8067980402f57ca5d1e50399132,6.5,4.5,6.5,2.5,5.5, popularity, medium,92535,4.935050466,1900,5,122882,4.874264758
c06a8ef4fcb95e59d2206e77e5d062c3,5,3,4.5,3,3, popularity, high,1233,4.185235232,1207,4.256641692,1234,4.235753629
d73dd34c556a0df3881b25bc4e42db99,2.5,3.5,2,2.5,2, all, default,60069,4.895735714,106100,4.974724443,97921,4.949476039
d66762ee504e83149495a6eebf8c8959,5.5,4,5,4,3.5, popularity, high,1208,4.063752586,4973,4.173658858,912,4.224390355
48a52207c776c04f3419db9ab6a2cbd1,5.5,4,5.5,3.5,3, popularity, high,1208,4.063752586,4973,4.173658858,912,4.224390355
1ed84e41d1199bd80978e5472689de49,4.5,4,2,4,3.5, popularity, high,1208,4.063752586,4973,4.173658858,912,4.224390355
fc32d2ef26c4fcf6cbeb2cd222dd56c3,5,4,2,2.5,5.5, diversity, low,1189,4.112064409,1361,4.157070426,6787,4.09642432
0f82403932a76192f2803e283e135bed,5,6,7,4.5,7, serendipity, medium,1172,4.019008575,5418,4.18325965,2324,4.060472767
1a4926479ca0b4c42df6cefb89aa59d9,6,6,5.5,6,5.5, serendipity, low,120823,4.035432486,127062,4.158275592,81411,4.155302335
2a46cb7fac675410cd4457460a1630fc,6,3,6.5,2.5,1, diversity, high,116797,4.22932747,92259,4.198077369,122882,4.051106376
49d2982c19ef8cae75f7aa3099285fb2,7,3.5,6,3,4, popularity, low,112399,4.328282405,98795,4.346720454,96020,4.359110889
5dcd3690af8b3b9638777d62e72a73e6,5.5,3,1,2,5, serendipity, high,115569,4.440301204,112290,4.363442611,112183,4.328970804
fcae1da08cada2c0d65feadac557de3e,5.5,4.5,4,4,4, serendipity, low,1262,4.717003457,103688,5.327984718,3361,5.111155376
7bab2dffdde2dc0280f291194aec45b1,3.5,4,6,5.5,1, popularity, low,112290,3.733257506,94466,3.832719207,112852,3.751285968
567a46b79c1c6dc848a1cfde7229d124,4,4.5,6.5,5,1.5, popularity, low,108583,4.534258405,94466,4.65020896,96829,4.5079722
b1ffe66c21dd068ecda89ae83d0efabe,3.5,3,4.5,5,2, popularity, high,129514,4.386172253,114635,4.451378425,77658,4.111877355
e42e43802f7d90867d9fc1d563dbf328,5.5,5,6.5,5.5,5.5, all, default,109487,4.143140158,91529,4.464667069,111362,3.689371492
e2ff8ab4555623038de762dafe9fe2b2,7,4.5,6.5,5.5,6, diversity, high,88125,4.266043464,81834,4.214134274,101962,4.016699329
581318c4039db9284d28dd41480c7d4c,6.5,3.5,5.5,7,4, popularity, high,306,4.552577991,2908,4.572145966,4848,4.727995474
44e7abdbd92f204d75325440946a72cc,4.5,5,4,4.5,4, diversity, low,1201,4.053525376,1209,4.058787732,5291,4.109436872
72a7fde12307154e7c5125676c234a20,5.5,3,4.5,6.5,2.5, diversity, low,1201,4.053525376,1209,4.058787732,5291,4.109436872
e9ba9fd6f504f157b6a92cd62a2ef4b7,5.5,5.5,4.5,3.5,3, all, default,50,4.918534297,92259,4.756880456,5971,4.733300816
1e0b304a9275e1e1579cceab9c476c55,4.5,6.5,7,3.5,1.5, diversity, low,904,4.249098785,908,4.172475347,903,3.804058505
a9c0a02a48e3206e3efa9572b9cbed74,6.5,4.5,6,4.5,5, diversity, medium,745,4.480221155,88125,4.261621679,106889,4.17108016
c25c7d0ae64ce7f2175227eccac58fd6,7,3.5,7,6.5,4, all, default,6,4.771021477,7090,4.811650694,7502,4.521520767
2ff9b7f6e89fd7b705a0336d406c3fba,4.5,3,5,5.5,2.5, diversity, low,858,4.042090922,1221,3.899681608,2762,3.698031342
29d3fed099a51e11df36064a6465e4eb,4.5,5,6,6.5,2, diversity, low,70186,4.046507066,106011,3.991880331,47460,4.047353612
5703de3548ff252d497ed77119eccccf,4.5,3.5,3.5,4,2.5, all, default,318,4.350897472,50,4.238541588,527,4.21906441
a916e5e0c713059b14efbc3553e554dd,6.5,6,5.5,4,1.5, popularity, medium,31410,4.14024269,3030,4.321149482,3468,4.242006949
55ba31691c676e6b33b4a3c284980490,7,5.5,3.5,4.5,2, all, default,2028,4.838148848,1196,4.761514844,6016,4.744466324
ed188b310bfe08aa3fb39d496693d271,6,4.5,5.5,4,5, serendipity, medium,104069,4.845083055,95858,4.565352226,82143,4.964101341
abb3365a8b5a8ed98497110974d21089,5,4,3,3,2, diversity, medium,1219,4.681828477,1232,4.762322514,1148,4.658085241
f9d5f3679105db1fc8099bfd9586c840,7,3,6,5,1.5, diversity, high,1213,4.596867974,108979,4.855390436,82143,4.697024002
7784e2d523d6d241bca34c5d8a8d642f,5,3.5,4,3,5, serendipity, low,3365,4.809399019,97752,4.693296202,69481,4.908541355
258490600493aaf3463350984a0190a7,4.5,2,6,6.5,4, popularity, high,8970,3.750542927,51255,3.662326007,5902,3.705946863
e6cd1317760d4e38601623203f521e86,6,3,6,6.5,2, popularity, high,1219,3.461051389,1225,3.454017015,1208,3.490513137
8bc244a0172ec6c12b115c5c13362d75,4.5,4,4.5,6,3, serendipity, high,77658,3.307811251,122882,3.41713884,100553,3.470677411
120b3d64e4c26c0c457ea26dcc34727c,6.5,2,4,2,5, serendipity, medium,99764,4.121035095,117533,4.007723705,93040,4.025454413
b682bcc838d091d6a17eceec700f865a,7,6,5.5,3.5,3, serendipity, low,68358,4.47395608,49530,4.707762763,5464,4.535685461
7d3df846fa66c49b6d626197d0bf22d5,6.5,5.5,6,5,5, popularity, low,5008,4.921293798,3307,4.691605473,1178,4.688955165
1c6cdc08eaba89c25d00c6d96259043e,5.5,4.5,1.5,3,2, popularity, low,108583,4.309800477,108979,4.51744023,33779,4.559280194
330def8b213289e93fcfb678fbb545e2,6.5,4,2.5,1.5,3.5, popularity, high,56367,4.473306472,46578,4.419405526,79132,4.42893113
c9e8bde2288e032514915733c68e6d98,6.5,4.5,5.5,7,4.5, popularity, medium,121372,4.378738067,116797,4.383426724,117533,4.395787207
aa675e0f8ee4c6123a9a0a3fb1e493c5,5,4.5,6,3.5,3.5, diversity, low,1196,5.07281133,1210,4.890801571,1291,4.615675752
af5504ddb7e6b50d723d24653229a3f4,7,4.5,5.5,4.5,2.5, diversity, low,1196,5.07281133,1210,4.890801571,1291,4.615675752
eee07f9887fb266c41125d5d4c1c5130,6.5,3.5,3,4.5,4, diversity, low,1196,5.07281133,1210,4.890801571,1291,4.615675752
4778df829e30680da321827deb05fd88,5,3.5,6.5,6,3.5, serendipity, high,77658,4.201684206,104944,4.23256921,93040,4.348935421
8785e1793c5b4c1937d2cf759fb43bc9,5.5,5,7,7,1, popularity, medium,1204,4.290038641,48516,4.549982118,1201,4.273116009
8f76b389b0bd71c8e2bc52e516287fc6,5,4.5,2.5,4,2, diversity, high,106782,4.773073526,112623,4.21323131,91233,4.731482861
daedbccc0a0070174732f5b82fe02343,4.5,4,5,7,3, diversity, high,7502,3.803970281,1203,3.739934595,77658,3.739053502
a1fedc8de294a95fcb8efcd83ec5854c,6.5,1.5,2,4.5,1.5, serendipity, low,1234,4.231693284,1254,4.363921248,55247,4.274436127
