id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
12205049,2Story4Bedroom 2Full Bath New York Palace,65625445,Tony,Queens,Rosedale,40.67112,-73.73529,Entire home/apt,350,40,15,05-07-2017,0.39,1,365
23488012,Sparse room inside well-kept apartment,8335684,Mary,Manhattan,Inwood,40.86222,-73.93052,Private room,36,1,1,11-04-2018,0.07,3,0
2958912,STUNNING! 1BD Jr in Midtown East NY,15100977,Nataliya,Manhattan,Midtown,40.75969,-73.96644,Entire home/apt,140,300,0,,,1,365
35521820,Bright & beautiful loft - heart of Williamsburg!,10160373,Mj,Brooklyn,Williamsburg,40.71144,-73.96488,Entire home/apt,200,2,0,,,1,4
13112895,Penthouse Exclusive Garden Top Apartment,7573341,Robert,Brooklyn,Sunset Park,40.63885,-74.01959,Entire home/apt,225,2,130,28-06-2019,3.48,2,306
22078370,Stunning Modern Eco West Village 3 Floor Townhome!,2415163,R,Manhattan,West Village,40.73247,-74.00378,Entire home/apt,400,3,17,22-06-2019,0.88,1,37
28605855,Martha's Guest Room,110213244,Russ,Brooklyn,South Slope,40.66209,-73.98671,Private room,47,1,4,12-05-2019,0.42,1,362
2835159,Large studio,7915183,Alfonso,Manhattan,Midtown,40.75546,-73.96762,Entire home/apt,240,1,1,19-05-2014,0.02,1,0
7560291,Upper West Side Studio Near All NYC,20670988,Moran,Manhattan,Upper West Side,40.794,-73.97632,Entire home/apt,99,5,16,08-08-2017,0.34,1,0
33513897,Coming soon: stunning Upper West Side apartment,252545388,Joseph,Manhattan,Upper West Side,40.77112,-73.98964,Entire home/apt,1000,31,0,,,1,103
7780335,Sunny studio in Williamsburg,7285322,Allie,Brooklyn,Williamsburg,40.71607,-73.95352,Entire home/apt,150,3,9,29-12-2017,0.2,1,0
33709754,Sonder | Stock Exchange | Laid-Back 2BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.70653,-74.01088,Entire home/apt,398,2,0,,,327,279
22848359,Cozy Basement,14969786,Jeff,Bronx,Kingsbridge,40.86664,-73.89844,Private room,70,1,26,07-07-2019,5.23,1,0
16507116,"THE REAL NYC EXPERIENCE! 20 MINS TO NY, QUEEN BED",51025844,Kdn,Manhattan,Inwood,40.86768,-73.92685,Private room,69,2,41,23-06-2019,1.34,3,180
7985537,Cozy Apartment in BKLYN near Prospect Park!,15311573,Alicia And Zach,Brooklyn,Prospect-Lefferts Gardens,40.65798,-73.95985,Private room,83,3,14,02-01-2017,0.31,1,0
786955,West Village - Gorgeous Studio Apt.,4148114,Dawn,Manhattan,West Village,40.73403,-74.00298,Entire home/apt,210,1,108,02-07-2019,1.35,1,305
20755255,Private 1-bedroom Modern Apt in Upper Manhattan,28337487,Sebastian,Manhattan,Washington Heights,40.84962,-73.94011,Private room,60,1,11,02-11-2017,0.49,1,0
29647523,Spacious - Newly Renovated 2/2 on Top Floor,57294763,Grant,Queens,Rego Park,40.73355,-73.85856,Entire home/apt,155,30,0,,,1,125
19501640,Sunny shared apartment in Harlem,45103075,Ian,Manhattan,Harlem,40.8188,-73.94505,Private room,38,3,0,,,1,0
13935360,Bright & Sunny 2-Bedroom in Hamilton Heights,80560845,Shelley,Manhattan,Harlem,40.83136,-73.94843,Entire home/apt,100,4,4,05-08-2017,0.11,1,0
17731252,Sunny Brooklyn Home,9263625,Em,Brooklyn,Prospect Heights,40.67774,-73.96487,Entire home/apt,95,7,22,23-06-2019,0.78,1,13
784170,"HUGE, SUNNY ROOM, BLOCK 4RM TRAIN!",430188,Pam,Brooklyn,Williamsburg,40.70719,-73.95228,Private room,100,20,1,10-06-2014,0.02,6,214
21253783,Home - away from home [Columbus Crcle/Central Prk],19541889,Eric,Manhattan,Upper West Side,40.76858,-73.9847,Entire home/apt,253,3,1,28-12-2017,0.05,1,0
22599828,"Perfect Cobble Hill 1-bed, Brooklyn's best spot",15102235,Lindsay,Brooklyn,Cobble Hill,40.68652,-73.99966,Entire home/apt,140,4,50,05-07-2019,2.99,2,107
35515733,"Family-Friendly 3BR Luxury in Tribeca, (1900 sqft)",2116342,David,Manhattan,Civic Center,40.71625,-74.00316,Entire home/apt,950,3,0,,,1,69
30010913,Minimalist Apartment Greenpoint / Williamsburg,67958710,Felipe,Brooklyn,Greenpoint,40.72424,-73.94984,Entire home/apt,100,6,0,,,1,0
12053637,Forte Green Townhouse Room Rental,8456000,Brian,Brooklyn,Clinton Hill,40.69619,-73.96944,Private room,175,1,17,01-06-2019,1.51,2,179
4513190,Beautiful 1 Bedroom Apt,23401743,Ticemen,Manhattan,East Harlem,40.79917,-73.93995,Entire home/apt,195,2,0,,,1,0
22516600,Private Room for 2,112901574,Nate,Brooklyn,Bedford-Stuyvesant,40.6905,-73.93312,Private room,50,1,14,16-06-2019,0.78,4,306
30148490,"Beautiful, large Vinegar Hill apartment.",226517382,Caspar,Brooklyn,Navy Yard,40.70159,-73.9801,Private room,50,6,1,20-12-2018,0.15,1,0
127387,"Luxe, Spacious 2BR 2BA Nr Trains",23276,Katharine,Brooklyn,Gowanus,40.66862,-73.9926,Entire home/apt,260,30,3,04-08-2014,0.03,1,316
19974905,Esteem's Place,141615596,Esteem,Bronx,Parkchester,40.83805,-73.85867,Shared room,26,1,18,23-04-2019,0.78,2,342
35717460,Comfortable Stay near Yankee Stadium,264676469,Diane,Bronx,Highbridge,40.83163,-73.93077,Private room,80,1,1,21-06-2019,1,1,2
2615065,Beautiful & Tranquil Oasis in a Great Location,524730,Oz,Brooklyn,Williamsburg,40.7165,-73.94842,Entire home/apt,100,30,99,09-01-2019,1.57,2,151
19028078,Elegant Guest Room A,44547688,Carol,Brooklyn,East New York,40.67249,-73.8782,Private room,52,1,13,26-05-2019,0.53,2,365
35873317,Cozy and beautiful studio near Times Square,269822898,Jenny,Manhattan,Hell's Kitchen,40.76097,-74.00026,Entire home/apt,135,1,1,01-07-2019,1,1,9
27929894,Beautiful 3 bed apt close to Central Park,3554039,Jimmy,Manhattan,Upper East Side,40.77041,-73.96109,Entire home/apt,300,2,11,23-06-2019,1.07,1,8
700530,Charming South Village w/ Private Terrace,2495668,Christos,Manhattan,SoHo,40.72756,-74.00239,Entire home/apt,230,2,27,06-07-2019,1.4,1,101
36199363,Furnished room  for rent in Bronx SINGLE FEMALE,272247972,Kadeen,Bronx,Olinville,40.88116,-73.86547,Shared room,25,90,0,,,1,190
6959212,A Well Equipped Studio,28601986,Isiah,Manhattan,East Harlem,40.79952,-73.93502,Entire home/apt,84,3,10,02-01-2019,0.21,1,0
13815548,"West 86th Street, Charming UWS One Bd Serviced Apt",22541573,Ken,Manhattan,Upper West Side,40.78664,-73.97275,Entire home/apt,195,30,2,26-09-2018,0.06,87,45
23666777,LATE CHECK IN DISCOUNT! NO CLEANING FEE! 2/5 train,82889379,Shera,Bronx,Woodlawn,40.89873,-73.86449,Private room,34,1,122,28-06-2019,8.24,4,5
24560488,Heart of Soho! Cute studio with clean finishes!,607217,Ross,Manhattan,SoHo,40.72789,-74.00275,Entire home/apt,205,4,15,01-07-2019,1.04,1,5
8167884,Greenpoint Brooklyn Modern Charm,43108922,Robbin,Brooklyn,Greenpoint,40.72176,-73.94393,Entire home/apt,165,2,129,06-06-2019,2.8,2,235
5825911,Stunning Brooklyn brownstone 20 mins to Manhattan,22627992,Ed,Brooklyn,Park Slope,40.67681,-73.97535,Entire home/apt,450,6,12,29-12-2018,0.24,1,2
16463445,Beautiful Apt in UES,50549111,Laura,Manhattan,Upper East Side,40.77198,-73.95003,Entire home/apt,200,3,3,01-01-2019,0.1,1,0
30348979,Huge studio on Central Park west top location,4431107,Ally,Manhattan,Upper West Side,40.7886,-73.96862,Entire home/apt,200,2,19,27-06-2019,2.66,3,0
22636785,Private room with visit to queens # 2,158540605,Sonia,Queens,Glendale,40.70148,-73.88954,Private room,25,2,75,23-06-2019,4.29,6,254
4248788,W70s Lg. Studio with outdoor space,22047286,Chloe,Manhattan,Upper West Side,40.77881,-73.97726,Entire home/apt,250,2,5,27-11-2015,0.11,1,0
10283008,Large Room in BK Quaint Brownstone,13345581,Chaydha,Brooklyn,Crown Heights,40.67607,-73.95121,Private room,37,21,11,23-05-2019,0.28,2,0
12492941,Spacious Room with Private a Patio!,67640934,Paulette,Brooklyn,Bedford-Stuyvesant,40.68361,-73.93845,Private room,60,2,34,27-09-2017,0.88,1,0
28031717,"Artist retreat in East Williamsburg, Brooklyn",2478763,Gonzalo,Brooklyn,Williamsburg,40.71594,-73.94113,Entire home/apt,298,2,2,01-01-2019,0.2,1,74
30393670,"Rad East Village 1BR w/ Gym, Doorman + Roof deck by Blueground",107434423,Blueground,Manhattan,East Village,40.72277,-73.98419,Entire home/apt,312,30,0,,,232,358
13480134,cosy room with all confort,51329030,Zakaria,Bronx,Longwood,40.82716,-73.89911,Private room,30,1,11,18-11-2016,0.3,1,0
270345,SUPER CUTE EAST VILLAGE APARTMENT,1415590,Cameron,Manhattan,East Village,40.72454,-73.99151,Entire home/apt,250,3,24,27-06-2019,0.26,1,16
13391165,"Gorgeous Room in EV, Private Patio, Open Kitchen!",34706197,Imri,Manhattan,East Village,40.72768,-73.98739,Private room,149,4,25,13-06-2019,0.68,2,156
34397646,Charming Bedstuy Brownstone,257035928,Kyle,Brooklyn,Bedford-Stuyvesant,40.68426,-73.91937,Entire home/apt,110,3,4,07-07-2019,4,1,252
17267017,Spacious Private 1BR with more sleeping space,95341719,Estie,Brooklyn,Crown Heights,40.67013,-73.94397,Entire home/apt,165,2,23,04-07-2019,0.83,3,182
19818960,Harlem Haven Cozy Private Bed & Bath,1693845,Roni,Manhattan,Harlem,40.81553,-73.94672,Private room,135,2,33,02-06-2019,1.4,1,75
6150778,Guest Suite in Prime Williamsburg,608113,Adam,Brooklyn,Williamsburg,40.71059,-73.9506,Private room,80,4,1,20-05-2015,0.02,1,0
8966368,Beautiful Apartment in Cobble Hill,321710,Piero,Brooklyn,Cobble Hill,40.68653,-73.99288,Entire home/apt,225,3,1,12-04-2016,0.03,1,0
9168809,Guest Room with Queen Bed.,47718277,Steven And John,Brooklyn,Bedford-Stuyvesant,40.68878,-73.93109,Private room,65,1,71,12-11-2018,1.61,1,0
31428865,Lil boho gem in Harlem city center,9637585,Stephanie,Manhattan,Harlem,40.81049,-73.95311,Private room,80,2,0,,,1,36
13983092,"Quaint, Private Sunset Park Brownstone Experience",21889213,Debra,Brooklyn,Sunset Park,40.64637,-74.00558,Private room,45,21,0,,,1,0
29834133,"Quiet private bedroom in Bed-Stuy, Brooklyn",56156848,Michael And Brooke,Brooklyn,Bedford-Stuyvesant,40.69551,-73.94565,Private room,93,3,21,30-06-2019,2.7,1,73
3220115,Large 1-bedroom in Brooklyn,16306708,Melissa,Brooklyn,Clinton Hill,40.68331,-73.96568,Entire home/apt,115,7,6,12-01-2015,0.1,1,0
10647977,Cozy studio in WaHi,32298504,Cassy,Manhattan,Washington Heights,40.83723,-73.94249,Entire home/apt,70,3,34,24-10-2018,0.81,1,0
1377134,Room in lovely E.Village triplex,7460434,Rocco,Manhattan,East Village,40.72383,-73.9829,Private room,120,3,90,14-06-2019,1.25,2,173
16140364,30-day or more sublet in Clinton Hill Loft,44037475,Hannah,Brooklyn,Bedford-Stuyvesant,40.69278,-73.95987,Private room,50,30,11,02-01-2019,0.36,4,79
30562328,Large Room 11minutes to Manhattan NYC at Safe area,229293180,Jessica,Queens,Woodside,40.7419,-73.90236,Private room,55,3,20,03-07-2019,3.39,1,44
18689588,Sunny Brooklyn Studio: 25 min to central Manhattan,127767,Cara,Brooklyn,Bedford-Stuyvesant,40.69171,-73.95374,Entire home/apt,97,4,6,18-08-2018,0.24,1,0
29095984,Upper East Side Spacious 2 BR with Balcony,24230637,Kartik,Manhattan,Upper East Side,40.77003,-73.95018,Entire home/apt,199,20,0,,,1,337
32872356,BEST SIDE OF BED-STUY,243875619,David,Brooklyn,Bedford-Stuyvesant,40.68725,-73.94625,Private room,48,1,20,07-07-2019,5.04,2,242
34125558,"Lux RM near 61St Station, laundry elevator & more!",137358866,Kazuya,Queens,Woodside,40.74123,-73.90152,Private room,59,30,0,,,103,247
30741070,Living room in Queens for rent,118839768,Виль,Queens,Jackson Heights,40.74766,-73.88598,Shared room,35,62,0,,,1,0
19762625,Private Room with Garden In Lovely Apt in Soho,2269285,Michka,Manhattan,Nolita,40.72208,-73.99365,Private room,100,2,6,30-10-2017,0.25,1,0
36113257,WaHi Walk Up,22528598,Jennifer,Manhattan,Washington Heights,40.85269,-73.93616,Private room,80,1,1,29-06-2019,1,1,68
35092820,Fantastic 2 Bedroom Apt Near Times Square,263753140,Neal,Manhattan,Hell's Kitchen,40.76194,-73.99074,Entire home/apt,350,1,2,22-06-2019,2,1,304
7051619,Big Studio-One Stop from Midtown,36980964,Christopher,Queens,Long Island City,40.74989,-73.93777,Entire home/apt,155,2,5,11-10-2015,0.1,1,0
16689593,Private room in Williamsburg 15 mins from city,2600209,Ed,Brooklyn,Williamsburg,40.71708,-73.94278,Private room,60,7,0,,,1,0
4172633,Cozy one bedroom apt at the center of Astoria,21652004,June,Queens,Astoria,40.75637,-73.92132,Entire home/apt,160,2,1,03-07-2017,0.04,1,0
8281340,"Spacious, Townhouse Garden Apt",21628945,Keith,Brooklyn,Bedford-Stuyvesant,40.68223,-73.9269,Entire home/apt,121,2,16,28-01-2019,0.42,2,0
13708336,Stylish 1BD in the heart of East Village,840987,Pasha,Manhattan,East Village,40.72603,-73.98915,Entire home/apt,150,3,0,,,1,0
16530447,Bushwick Modern Apartment // 1 Block from Subway,22760867,Rachel,Brooklyn,Bushwick,40.69833,-73.9266,Entire home/apt,200,2,0,,,1,0
31565717,Renovated entire floor apt in prime Williamsburg!,27446767,Dario,Brooklyn,Williamsburg,40.71272,-73.95599,Private room,59,4,0,,,1,0
158955,PRIVATE and SUNNY Williamsburg Apt!,465589,Amia,Brooklyn,Williamsburg,40.70867,-73.94284,Entire home/apt,139,2,385,29-06-2019,4,1,222
34894939,Beautiful Bedroom in Bushwick,221645033,Afrah,Brooklyn,Bushwick,40.69867,-73.91968,Private room,50,1,0,,,5,329
20277675,Enjoy NYC from beautiful and fun Clinton Hill,1699505,Daniel And Elsa,Brooklyn,Clinton Hill,40.68358,-73.9627,Private room,59,3,2,28-05-2018,0.15,1,0
23019746,Exposed brick Loft apartment,168988812,Giulia,Queens,Ridgewood,40.70068,-73.91008,Entire home/apt,118,6,2,02-01-2019,0.13,1,0
4550557,Bright LARGE 2 BEDS! near Manhattan,23591164,Angela,Queens,East Elmhurst,40.7668,-73.87759,Private room,65,1,426,17-06-2019,7.53,4,312
14503754,Cozy Brownstone Apartment in Brooklyn,89579683,Tonya,Brooklyn,Crown Heights,40.6707,-73.94793,Entire home/apt,135,3,39,16-08-2018,1.12,1,311
15038469,Prime Park Slope Room (10 min. train to Lower NYC),62587696,Andrew,Brooklyn,Gowanus,40.67127,-73.99006,Private room,45,2,97,21-06-2019,2.92,2,80
33511856,Large Beautiful Apartment in Peter Cooper Village,5592151,Joshua,Manhattan,Stuyvesant Town,40.73351,-73.97798,Entire home/apt,130,60,0,,,1,243
21723212,CROWN HEIGHTS GUEST HOUSE 2R2L3R3L+B,74541079,Abraham,Brooklyn,Crown Heights,40.66911,-73.93666,Entire home/apt,459,4,1,24-06-2019,1,9,87
16166989,"Cozy Bedroom in Loft Apartment, W'burg Brooklyn",4936720,Mac,Brooklyn,Williamsburg,40.71545,-73.95406,Private room,110,1,77,12-06-2019,2.51,2,39
21429062,Beautiful spacious duplex in Bed Stuy Brooklyn,122044489,Tonie,Brooklyn,Bedford-Stuyvesant,40.69119,-73.94225,Entire home/apt,110,2,39,30-06-2019,1.91,2,130
33774081,"Fully furnished studio, 10 mins away from JFK.",146484191,Roy,Queens,Springfield Gardens,40.66377,-73.76785,Entire home/apt,100,2,10,25-06-2019,4.23,1,353
51485,Lower East Side $57~/night,236655,Erina,Manhattan,Lower East Side,40.72319,-73.99201,Private room,83,1,285,22-06-2019,2.69,1,7
20871641,Great location!,15271873,Beth,Manhattan,Upper East Side,40.76117,-73.96104,Entire home/apt,150,7,5,04-06-2019,0.8,1,25
13411711,Beautiful 3 BR apartment steps from Central Park,76383917,Oded,Manhattan,Harlem,40.80521,-73.95213,Entire home/apt,145,31,3,17-08-2017,0.08,1,0
13563835,Heart of Williamsburg! 10 min from Manhattan,1571120,Timothy + Gina,Brooklyn,Williamsburg,40.71072,-73.96131,Private room,89,2,150,23-06-2019,4.1,2,64
33148781,"Beautiful room in Brooklyn, 2 min ocean and train",196872053,Marina,Brooklyn,Brighton Beach,40.57753,-73.95901,Private room,80,3,0,,,2,350
34118882,Sonder | Stock Exchange | Superior 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70632,-74.01073,Entire home/apt,229,2,3,08-06-2019,2.09,327,348
26470188,Luxury Greenwich Village Studio,55240477,Jonathan,Manhattan,Greenwich Village,40.73036,-73.99358,Entire home/apt,220,4,1,11-07-2018,0.08,1,16
33077121,Bright and Spacious Queens Townhouse,4037192,Lukasz,Queens,Middle Village,40.72355,-73.87456,Entire home/apt,100,30,1,31-05-2019,0.77,1,323
7086331,"Quiet city stay, steps to subway, 15 to Times Sq.",3923244,Bryan,Queens,Astoria,40.76623,-73.91902,Entire home/apt,80,5,17,07-04-2019,0.35,1,12
6799944,Brooklyn Bright Times,257676,Linda,Brooklyn,Flatbush,40.65348,-73.95978,Private room,148,1,12,18-06-2018,0.24,2,90
2191612,Full apartment - perfect location,6959160,Craig,Manhattan,Hell's Kitchen,40.76293,-73.98981,Entire home/apt,150,5,9,04-09-2018,0.15,1,6
33358823,Newly renovated shared room in great neighborhood,251296793,Alex,Brooklyn,Bushwick,40.70087,-73.93904,Shared room,35,30,0,,,4,0
6706074,Beautiful neighborhood,25071191,Khamis,Queens,Ditmars Steinway,40.78112,-73.91079,Entire home/apt,110,5,5,10-09-2018,0.1,1,0
29063993,"Cosy Midtown New York Place, Ideal for 1 Person!",219016824,Xue,Manhattan,Chelsea,40.75049,-73.99809,Entire home/apt,69,1,2,30-10-2018,0.24,1,1
36479230,Studio sized room with beautiful light,65767720,Melanie,Brooklyn,Bushwick,40.70418,-73.91471,Private room,42,7,0,,,1,16
30442999,Bedroom in heart of Bushwick Madison 2R-2,226410657,Nina,Brooklyn,Bedford-Stuyvesant,40.68726,-73.93289,Private room,42,30,0,,,27,312
20990053,Beautiful place in Brooklyn! #2,151084261,Angie,Brooklyn,Williamsburg,40.71772,-73.95059,Private room,79,999,24,28-06-2018,1.12,6,249
13666641,Park Slope living - bright 2BR,3988830,Pol,Brooklyn,South Slope,40.66658,-73.98117,Entire home/apt,200,3,1,25-07-2016,0.03,1,3
31320905,Manhattan artist home - Gorgeous private room,34915339,Michael,Manhattan,Upper East Side,40.77951,-73.95075,Private room,100,1,32,24-06-2019,5.45,4,184
26190193,Spacious and Bright Williamsburg Loft,13414796,Corrie,Brooklyn,Williamsburg,40.71578,-73.95389,Entire home/apt,185,3,10,28-04-2019,1.12,1,0
24673017,Wall Street Condo with Stunning Views,13834266,Vicki,Manhattan,Financial District,40.70598,-74.00761,Entire home/apt,400,30,0,,,1,290
4767139,Large room in two-story Brownstone,15815124,Tanya,Brooklyn,Prospect Heights,40.68163,-73.97122,Private room,70,2,45,19-11-2018,0.85,1,0
30068829,Midtown West - Sunny Queen Room,224414117,Gabriel,Manhattan,Hell's Kitchen,40.75659,-73.99988,Private room,179,1,27,23-06-2019,3.45,30,327
24853936,JFK Queens/House of Suedajoy#5(dis by flexibility,175019394,Suzan,Queens,Jamaica,40.67121,-73.77859,Private room,80,1,68,22-06-2019,4.81,6,153
2635078,"GREAT 2bed/2bath/patio, FORT GREENE",1821771,Daria,Brooklyn,Fort Greene,40.68914,-73.9776,Entire home/apt,235,4,23,21-06-2019,0.36,1,31
21423426,Peaceful 1 Bedroom in the East Village,10391716,Sasha,Manhattan,East Village,40.72171,-73.98307,Entire home/apt,190,4,68,24-06-2019,3.34,1,41
34485282,"Accessible Queen room,  your sanctuary in SoHo",260861596,The James New York - SoHo,Manhattan,SoHo,40.72372,-74.00408,Private room,100,1,1,16-06-2019,1,7,328
27244093,QUEEN BED 1 NEAR 3 METROS IN WILLIAMSBURG,189625025,Mary And Ryan,Brooklyn,Williamsburg,40.70756,-73.94269,Private room,76,2,29,30-06-2019,2.54,2,330
4089915,"PRIVATE, Airy, 1 Bedroom Apt in Central Bushwick",2917387,Emily,Brooklyn,Bushwick,40.7041,-73.92476,Entire home/apt,84,3,120,19-06-2019,2.29,1,224
27001229,Cozy quite room for 2,149296850,Septina,Brooklyn,Bedford-Stuyvesant,40.69359,-73.93911,Private room,80,2,3,02-10-2018,0.26,4,82
26993244,Spacious 2bd apt with Manhattan view and sunset,132883657,Kathryn,Brooklyn,Gowanus,40.67076,-73.98903,Entire home/apt,350,2,9,24-06-2019,0.81,1,0
20634473,Large and Sunny 2 bedroom close to Central Park,147528441,Michael,Manhattan,Upper East Side,40.77205,-73.95128,Entire home/apt,225,2,3,02-12-2018,0.13,1,0
36315904,Your Private Duplex Mansion in the HEART of NYC!,269146714,Clinton,Manhattan,West Village,40.7367,-74.00105,Entire home/apt,333,2,0,,,1,336
13407615,Lovely Apt. in Heart of Brooklyn,20754497,Robert,Brooklyn,Crown Heights,40.66703,-73.94054,Private room,65,1,101,28-05-2019,2.7,1,309
36424334,Laundry + Central AC - Modern Style - Near Metro,155298656,Brad & Rachel,Queens,Ridgewood,40.70585,-73.91298,Private room,35,30,0,,,1,44
29570523,MyLittlePlace,222626145,Niko,Queens,Kew Gardens Hills,40.72292,-73.81635,Entire home/apt,90,1,19,17-06-2019,2.42,1,26
10902752,Cozy winter sanctuary,32265481,Neena,Manhattan,Harlem,40.82289,-73.94915,Private room,52,3,0,,,1,0
17625707,Prospect Park Apt 20 min to Soho 5 min from Trains,8314232,Mo,Brooklyn,Prospect-Lefferts Gardens,40.65802,-73.95595,Entire home/apt,100,1,38,17-06-2018,1.34,1,0
2716009,Large Two Bedroom Brooklyn Loft,3964453,Naz,Brooklyn,Red Hook,40.67795,-74.00747,Entire home/apt,200,2,17,03-07-2019,1.68,1,81
20870782,Worlds cutest apt in Boerum Hill / Carroll Gardens,2707299,Samera,Brooklyn,Carroll Gardens,40.68332,-73.99084,Entire home/apt,125,5,40,15-06-2019,1.84,1,88
29005507,Sunny and Convenient Park Slope Room,2180581,Jana,Brooklyn,South Slope,40.66656,-73.98204,Private room,85,2,18,30-05-2019,1.99,2,0
23358593,"1BD apartment in Clinton Hill, Brooklyn",12404650,Isabel,Brooklyn,Clinton Hill,40.68969,-73.96682,Entire home/apt,100,3,6,15-05-2019,0.43,1,3
27250960,Renovated Brooklyn Apt Only 35m to Manhattan!,303926,Kay,Brooklyn,Cypress Hills,40.68351,-73.88448,Entire home/apt,89,2,14,09-06-2019,1.48,2,180
28959608,The Green Atelier of Park Slope,5085951,Liz,Brooklyn,Park Slope,40.67702,-73.97907,Private room,100,2,22,27-06-2019,2.59,1,292
6866397,Ideal Manhattan Escape #4,3256433,Ira,Manhattan,Lower East Side,40.72215,-73.9914,Entire home/apt,150,30,17,01-05-2019,0.36,7,0
4896937,Cute 1 Bedroom in 2BR Apartment,9845403,Lenur,Queens,Long Island City,40.75358,-73.92336,Private room,70,1,0,,,1,0
4968633,Private Cozy Bright Brooklyn Studio,248490,Leecia,Brooklyn,Bedford-Stuyvesant,40.68045,-73.93796,Entire home/apt,95,3,51,02-07-2019,1.19,2,194
13081306,Studio near Time Square,51501835,Jeniffer,Manhattan,Hell's Kitchen,40.76517,-73.99331,Entire home/apt,115,30,6,05-06-2019,0.17,31,331
3605896,Clean Private Room in Renovated Apartment,1921498,Pedro Pablo,Manhattan,Washington Heights,40.84464,-73.9355,Private room,59,9,26,25-05-2019,0.44,3,109
11753116,Luxury Style Space: ideal for short or longterm!,50199714,Dellasie,Brooklyn,Crown Heights,40.672,-73.94247,Private room,49,1,86,10-06-2019,2.16,1,4
9217745,Artsy Loft In Prime Location,13318184,Rebecca,Brooklyn,Williamsburg,40.70521,-73.93623,Private room,50,1,2,12-11-2015,0.04,4,0
27026175,Brooklyn home away from home,203339760,Sofiya,Brooklyn,Sunset Park,40.66153,-73.99297,Private room,65,1,6,23-06-2019,0.65,1,0
35175500,Fantastic Apartment in Manhattan Center,264693056,Rachel,Manhattan,Hell's Kitchen,40.75518,-73.99904,Entire home/apt,210,3,2,21-06-2019,1.58,1,73
19566557,Brand New 1 Bedroom Across from Prospect Park,8306638,Halima,Brooklyn,Prospect-Lefferts Gardens,40.65619,-73.96151,Entire home/apt,91,9,11,31-05-2019,0.53,1,234
14851530,Eclectic Prime Williamsburg Space,50374022,Elana,Brooklyn,Williamsburg,40.71254,-73.96411,Private room,100,3,2,22-05-2017,0.06,2,0
22503721,2 bedroom 1 bathroom kitchen and living area,165109723,Monica,Queens,Queens Village,40.70383,-73.73416,Private room,120,3,0,,,1,83
30937762,Sonder | The Nash | Charming Studio + Gym,219517861,Sonder (NYC),Manhattan,Murray Hill,40.74909,-73.97585,Entire home/apt,243,2,6,21-06-2019,1.09,327,153
15827538,Williamsburg 2 BR Apartment! 1 stop to Manhattan,6119933,Caroline & Georg,Brooklyn,Williamsburg,40.70944,-73.96161,Entire home/apt,209,2,23,08-06-2019,0.72,2,11
31149002,"Close to all NYC attraction, easy access",24117374,Karina,Manhattan,Morningside Heights,40.80206,-73.95949,Private room,150,3,0,,,1,364
7320160,Charming Old-School Apartment 2,19692652,Benjamin,Brooklyn,Clinton Hill,40.69387,-73.96841,Private room,60,2,42,14-08-2017,0.87,1,0
518566,"Gorgeous, charming Upper East private room",1497427,Andrea,Manhattan,Upper East Side,40.77108,-73.95967,Private room,82,3,10,15-05-2019,0.13,2,251
30012632,Lovely bedroom in prime Williamsburg,87167456,Hernan,Brooklyn,Greenpoint,40.71942,-73.95011,Private room,75,4,2,08-12-2018,0.26,1,0
9387436,Rhonda's bed and breakfast,48696992,Rhonda,Brooklyn,Bedford-Stuyvesant,40.68925,-73.94462,Private room,130,2,16,01-01-2019,0.41,1,262
29857392,"So Fresh & Clean whole apartment, Lower East Side!",61649970,Chantelle,Manhattan,Lower East Side,40.71965,-73.98448,Entire home/apt,250,1,24,21-06-2019,3.17,2,280
8842793,Private Patio in Soho/NoLita,3411058,Kevin,Manhattan,Nolita,40.72337,-73.99574,Entire home/apt,179,3,26,16-06-2019,0.58,1,6
841075,Spacious and Clean Brooklyn Flat,4392420,John,Brooklyn,Bushwick,40.70366,-73.9269,Entire home/apt,85,15,22,22-10-2016,0.28,1,0
22174482,Paradise in New York,161983650,Edmarine,Queens,Bayside,40.75236,-73.75519,Private room,41,2,2,31-01-2018,0.11,1,0
35863145,Cozy and Clean entire home,23533897,Fatou,Brooklyn,Crown Heights,40.6758,-73.95091,Entire home/apt,1500,2,0,,,7,267
26889078,Staten Island Garden Apartment Near Ferry,199535935,Tim,Staten Island,St. George,40.64641,-74.08502,Entire home/apt,130,2,52,24-06-2019,4.6,1,96
30553339,Spacious Brooklyn Apartment,229115651,Jeremy,Brooklyn,Bushwick,40.69632,-73.92908,Private room,50,5,0,,,1,0
28004429,Ideal New York Apartment,57287101,Stephanie,Manhattan,East Village,40.7249,-73.98026,Entire home/apt,250,2,5,11-06-2019,0.48,1,0
6713911,"Perfect studio w/ Coutryard, piano!",34988058,Sheri,Manhattan,Upper East Side,40.76217,-73.96622,Entire home/apt,275,1,0,,,1,0
9760401,Modern apt by lincoln square,18080415,Dan,Manhattan,Upper West Side,40.77594,-73.98449,Entire home/apt,188,3,0,,,1,0
